State,Local Government Area,Ward,Polling Unit Code,Polling Unit,Latitude,Longitude,Distance_km_to_Centroid,Cluster_ID,Coordinator_ID
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,6,OGANIRU PRY. SCHOOL II,6.0551,6.8658,0.9126367,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,7,OGANIRU PRY. SCHOOL III,6.0551,6.8658,0.9126367,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,8,OGANIRU PRY. SCHOOL IV,6.0551,6.8658,0.9126367,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,9,AFOR HALL I,6.0551,6.8659,0.91174928,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,10,AFOR HALL II,6.0582117,6.8673717,0.571192289,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,11,AFOR HALL III,6.0634,6.8692,0.297526356,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,12,AFOR HALL IV,6.0634,6.8692,0.297526356,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,13,UMUECHEM HALL I,6.0634,6.8692,0.297526356,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,14,UMUECHEM HALL II,6.0634,6.8692,0.297526356,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,15,EZIEKE HALL I,6.0708,6.8715,1.001978622,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,16,EZIEKE HALL II,6.0708,6.8715,1.001978622,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,17,UDEKWE HALL I,6.0722,6.8588,1.308293623,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,18,UDEKWE HALL II,6.0722,6.8588,1.308293623,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,19,UDEKWE HALL III,6.0722,6.8587,1.315527401,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,20,UDEKWE HALL IV,6.0804,6.8995,4.114559479,12---ojoto-c1,coord-12---ojoto-c1
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,21,URUONE PRY. SCHOOL I,6.0987,6.9058,1.015867144,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,22,URUONE PRY. SCHOOL II,6.0986,6.9057,1.00019217,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,23,HEALTH CENTRE I,6.0988317,6.8990268,0.7561448,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,24,HEALTH CENTRE II,6.09836369,6.8988182,0.706335518,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,25,AMA UGOCHUKWU HALL I,6.0935,6.8977,0.256463396,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,26,AMA UGOCHUKWU HALL II,6.0935,6.8977,0.256463396,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,27,AMA UGOCHUKWU HALL III,6.0935,6.8976,0.265145376,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,28,OJOR VILLAGE HALL I,6.0935,6.8976,0.265145376,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,29,OJOR VILLAGE HALL II,6.0939417,6.8965568,0.387809091,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,30,OJOR VILLAGE HALL III,6.0943718,6.8959734,0.467972736,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,31,IRE VILLAGE HALL I,6.0923,6.8929,0.730521411,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,32,IRE VILLAGE HALL II,6.0924,6.8928,0.742073421,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,33,IRE VILLAGE HALL III,6.0923,6.8928,0.741570105,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,34,UMUEZEMA HALL,6.0881508,6.89526837,0.637909263,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,35,BOYS SECONDARY SCHOOL OJOTO,6.0871,6.9036,0.712739813,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,36,CENTRAL SCHOOL I OJOTO,6.087,6.9035,0.714465081,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,37,CENTRAL SCHOOL II OJOTO UNO,6.0921,6.9088,1.028049625,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,38,UMU,6.0921,6.9088,1.028049625,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,39,COMMUNITY PRIMARY SCHOOL I,6.0804,6.8995,1.295198593,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,11 - IDEMILI-SOUTH,12 - OJOTO,40,COMMUNITY PRIMARY SCHOOL II,6.0803,6.8996,1.306362855,12---ojoto-c2,coord-12---ojoto-c2
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,1,EZEANI C/S I,5.8359,6.8339,3.027997174,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,2,UMUABALIKE C/S,5.8361,6.8339,3.014382314,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,3,OUR LADY OF LOURDES,5.8479,6.839,1.899092953,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,4,UMUDIMOGO P/S I,5.8481,6.8391,1.882389903,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,5,HOLY GHOST JUNIORATE I,5.8524,6.8463,1.017532487,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,6,OBODOAWA P/S,5.8524,6.8463,1.017532487,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,7,UMUNNAMEHI COMM. SCH. I,5.8602,6.8495,1.071346997,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,8,MBARAKPAKA C/S I,5.8602,6.85,1.038017617,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,9,"ST. PETERS, UMUDIOHA I",5.8608,6.8497,1.111596918,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,10,EZEANI C/S II,5.8387,6.8585,1.584555941,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,11,HOLY GHOST JUNIORATE II,5.8548,6.8627,0.832513419,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,12,UMUNNAMEHI COMM. SCH. II,5.8612,6.8593,1.041374826,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,13,MBARAKPAKA C/S II,5.8613,6.8593,1.051555698,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,14,UMUDIMOGO P/S II,5.8615,6.8594,1.076363583,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,15,ST. PETERS UMUDIOHA II,5.8554,6.8632,0.906026206,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,16,UMUAKIKE C/S,5.8553,6.8636,0.944211955,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,17,ABBOT BOYS SEC SCH,5.8488,6.8641,1.042846577,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,18,UMUADOBIHE COMM HALL,5.8559,6.8643,1.039409572,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,19,OUR LADY OF LOURDES II,5.8491,6.8644,1.06041131,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,20,OBODOAWA PRY SCHOOL,5.8493,6.8648,1.093896359,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,21,MBARAKPAKA COMM SCH III,5.8631,6.8609,1.308383495,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,22,HOLY GHOST JUNIORATE III,5.8637,6.8606,1.353898739,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,23,EZEANI COMM. SCH III,5.8457,6.8695,1.730329065,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,01 - AMAMU I,24,UMUNNAMEHI COMM. SCH. III,5.8454,6.8696,1.75527252,01---amamu-i-c1,coord-01---amamu-i-c1
04 - ANAMBRA,12 - IHALA,02 - AMAMU II,1,ST. JUDE S/SCHOOL,5.8562,6.7947,4.878939275,02---amamu-ii-c1,coord-02---amamu-ii-c1
04 - ANAMBRA,12 - IHALA,02 - AMAMU II,2,NDIEZIKE P/S,5.8469,6.8259,1.277361059,02---amamu-ii-c1,coord-02---amamu-ii-c1
04 - ANAMBRA,12 - IHALA,02 - AMAMU II,3,OKOHIA C/S I,5.8467,6.8259,1.270069997,02---amamu-ii-c1,coord-02---amamu-ii-c1
04 - ANAMBRA,12 - IHALA,02 - AMAMU II,4,UMUEZE C/SCHOOL I,5.8338,6.8416,1.158100671,02---amamu-ii-c1,coord-02---amamu-ii-c1
04 - ANAMBRA,12 - IHALA,02 - AMAMU II,5,IHUDUM P/S,5.8345,6.8428,1.160374694,02---amamu-ii-c1,coord-02---amamu-ii-c1
04 - ANAMBRA,12 - IHALA,02 - AMAMU II,6,LOCAL GOVERNMENT CLINIC I,5.8345,6.843,1.17321566,02---amamu-ii-c1,coord-02---amamu-ii-c1
04 - ANAMBRA,12 - IHALA,02 - AMAMU II,7,OKOHIA C/S II,5.8463,6.8503,1.538969727,02---amamu-ii-c1,coord-02---amamu-ii-c1
04 - ANAMBRA,12 - IHALA,02 - AMAMU II,8,LOCAL GOVERNMENT CLINIC II,5.8463,6.8506,1.571243101,02---amamu-ii-c1,coord-02---amamu-ii-c1
04 - ANAMBRA,12 - IHALA,02 - AMAMU II,9,ST. JUDE S/SCHOOL,5.8422,6.8562,2.150487647,02---amamu-ii-c1,coord-02---amamu-ii-c1
04 - ANAMBRA,12 - IHALA,02 - AMAMU II,10,UMUEZE C/SCHOOL II,5.8485,6.8739,1.166165665,02---amamu-ii-c2,coord-02---amamu-ii-c2
04 - ANAMBRA,12 - IHALA,02 - AMAMU II,11,NDIEZIKE PRIMARY SCHOOL II,5.8528,6.8653,0.619408448,02---amamu-ii-c2,coord-02---amamu-ii-c2
04 - ANAMBRA,12 - IHALA,02 - AMAMU II,12,OKOHIA COMM SCH III,5.8529,6.8652,0.626275512,02---amamu-ii-c2,coord-02---amamu-ii-c2
04 - ANAMBRA,12 - IHALA,02 - AMAMU II,13,UMUJIMOKE COMM HALL,5.8418,6.8564,1.004882934,02---amamu-ii-c2,coord-02---amamu-ii-c2
04 - ANAMBRA,12 - IHALA,02 - AMAMU II,14,ST. JUDE SEC SCH III,5.8418,6.8562,1.022027554,02---amamu-ii-c2,coord-02---amamu-ii-c2
04 - ANAMBRA,12 - IHALA,03 - AMORKA,1,AMORKA C.P.S,6.2425133,7.0633685,2.789808921,03---amorka-c1,coord-03---amorka-c1
04 - ANAMBRA,12 - IHALA,03 - AMORKA,2,AMORKA TOWN SCHOOL I,6.192375,7.0653921,2.789809135,03---amorka-c1,coord-03---amorka-c1
04 - ANAMBRA,12 - IHALA,03 - AMORKA,3,AMORKA COMM. HIGH SCHOOL I,5.9882724,6.6973102,0,03---amorka-c2,coord-03---amorka-c2
04 - ANAMBRA,12 - IHALA,03 - AMORKA,4,UMUEZEALA VILLAGE SQUARE I,5.75,6.8817,1.052410193,03---amorka-c3,coord-03---amorka-c3
04 - ANAMBRA,12 - IHALA,03 - AMORKA,5,UNITY SCHOOL AMORKA I,5.75,6.8821,1.085790313,03---amorka-c3,coord-03---amorka-c3
04 - ANAMBRA,12 - IHALA,03 - AMORKA,6,AMORKA COMM. HIGH SCHOOL II,5.7532,6.879,0.596193247,03---amorka-c3,coord-03---amorka-c3
04 - ANAMBRA,12 - IHALA,03 - AMORKA,7,UNITY SCHOOL AMORKA II,5.7537,6.8789,0.556281219,03---amorka-c3,coord-03---amorka-c3
04 - ANAMBRA,12 - IHALA,03 - AMORKA,8,AMORKA TOWN SCHOOL II,5.7634,6.8736,0.796147412,03---amorka-c3,coord-03---amorka-c3
04 - ANAMBRA,12 - IHALA,03 - AMORKA,9,UMUEZEALA VILLAGE SQUARE II,5.7637,6.8735,0.83075311,03---amorka-c3,coord-03---amorka-c3
04 - ANAMBRA,12 - IHALA,03 - AMORKA,10,UNITY SCHOOL AMORKA III,5.7576,6.8677,0.777921464,03---amorka-c3,coord-03---amorka-c3
04 - ANAMBRA,12 - IHALA,03 - AMORKA,11,AMORKA COMM. HIGH SCHOOL III,5.7576,6.8676,0.788798147,03---amorka-c3,coord-03---amorka-c3
04 - ANAMBRA,12 - IHALA,03 - AMORKA,12,UMUEJIM COMM HALL,5.7576,6.8674,0.810566678,03---amorka-c3,coord-03---amorka-c3
04 - ANAMBRA,12 - IHALA,04 - AZIA,1,OBOM COMM. SCHOOL I,5.8931,6.8961,1.545894005,04---azia-c1,coord-04---azia-c1
04 - ANAMBRA,12 - IHALA,04 - AZIA,2,AZIA TOWN SCHOOL I,5.8839,6.8995,0.50750161,04---azia-c1,coord-04---azia-c1
04 - ANAMBRA,12 - IHALA,04 - AZIA,3,AZIA PRIMARY SCHOOL,5.8838,6.8997,0.501464698,04---azia-c1,coord-04---azia-c1
04 - ANAMBRA,12 - IHALA,04 - AZIA,4,ASOC HALL I,5.883,6.8992,0.403095948,04---azia-c1,coord-04---azia-c1
04 - ANAMBRA,12 - IHALA,04 - AZIA,5,ST. ANTHONY S/S,5.883,6.8994,0.407276769,04---azia-c1,coord-04---azia-c1
04 - ANAMBRA,12 - IHALA,04 - AZIA,6,AZIA CENTRAL SCHOOL I,5.8824,6.8991,0.335468267,04---azia-c1,coord-04---azia-c1
04 - ANAMBRA,12 - IHALA,04 - AZIA,7,AZIA CENTRAL SCHOOL II,5.8823,6.8991,0.32450125,04---azia-c1,coord-04---azia-c1
04 - ANAMBRA,12 - IHALA,04 - AZIA,8,AZIA TOWN SCHOOL II,5.8797,6.9066,0.88456631,04---azia-c1,coord-04---azia-c1
04 - ANAMBRA,12 - IHALA,04 - AZIA,9,OBOM COMM. SCHOOL II,5.8756,6.8925,0.798196723,04---azia-c1,coord-04---azia-c1
04 - ANAMBRA,12 - IHALA,04 - AZIA,10,ASOC HALL II,5.8755,6.8923,0.822845907,04---azia-c1,coord-04---azia-c1
04 - ANAMBRA,12 - IHALA,04 - AZIA,11,AZIA PRIMARY SCHOOL II,5.8735,6.8864,1.502362051,04---azia-c1,coord-04---azia-c1
04 - ANAMBRA,12 - IHALA,04 - AZIA,12,UMUNGWU COMM HALL AZIA,5.8684,6.9057,1.455263813,04---azia-c1,coord-04---azia-c1
04 - ANAMBRA,12 - IHALA,04 - AZIA,13,IHITE VILLAGE CIVIC CENTER AZIA,5.8683,6.9063,1.501235388,04---azia-c1,coord-04---azia-c1
04 - ANAMBRA,12 - IHALA,05 - IHITE.,1,UMUEZEAWALA C.P.S I,5.8549,6.8318,2.774154579,05---ihite--c1,coord-05---ihite--c1
04 - ANAMBRA,12 - IHALA,05 - IHITE.,2,IHITE P/SCHOOL I,5.833,6.8229,0.375644549,05---ihite--c1,coord-05---ihite--c1
04 - ANAMBRA,12 - IHALA,05 - IHITE.,3,UMUDARA C.P.S I,5.8328,6.8229,0.377311985,05---ihite--c1,coord-05---ihite--c1
04 - ANAMBRA,12 - IHALA,05 - IHITE.,4,UMUEZEAWALA C.P.S II,5.8326,6.8228,0.369363319,05---ihite--c1,coord-05---ihite--c1
04 - ANAMBRA,12 - IHALA,05 - IHITE.,5,IHITE CENTRAL SCHOOL I,5.8318,6.8222,0.333706923,05---ihite--c1,coord-05---ihite--c1
04 - ANAMBRA,12 - IHALA,05 - IHITE.,6,UMUDARA C.P.S II,5.8318,6.8217,0.285437582,05---ihite--c1,coord-05---ihite--c1
04 - ANAMBRA,12 - IHALA,05 - IHITE.,7,IHITE P/SCHOOL II,5.8319,6.8215,0.260785769,05---ihite--c1,coord-05---ihite--c1
04 - ANAMBRA,12 - IHALA,05 - IHITE.,8,IHITE CENTRAL SCHOOL II,5.8321,6.8203,0.146332907,05---ihite--c1,coord-05---ihite--c1
04 - ANAMBRA,12 - IHALA,05 - IHITE.,9,JUBILEE SEC. SCHOOL,5.8319,6.8203,0.164681339,05---ihite--c1,coord-05---ihite--c1
04 - ANAMBRA,12 - IHALA,05 - IHITE.,10,UMUEZEAWALA C.P.S III,5.8297,6.8118,0.935125517,05---ihite--c1,coord-05---ihite--c1
04 - ANAMBRA,12 - IHALA,05 - IHITE.,11,IHITE CENTRAL SCHOOL III,5.8296,6.8118,0.939746995,05---ihite--c1,coord-05---ihite--c1
04 - ANAMBRA,12 - IHALA,05 - IHITE.,12,IHITE P/SCHOOL III,5.8295,6.8118,0.944476778,05---ihite--c1,coord-05---ihite--c1
04 - ANAMBRA,12 - IHALA,05 - IHITE.,13,IHITE P/SCHOOL IV,5.8294,6.8118,0.949313247,05---ihite--c1,coord-05---ihite--c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,1,UBAHU P/SCHOOL I,5.821,6.9044,1.778454461,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,2,AMUDO/UMUEZE P/SCHOOL I,5.8261,6.9051,1.218963655,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,3,IHITE P/SCHOOL,5.8277,6.9108,0.962154451,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,4,ISSEKE COMM. SEC. SCHOOL,5.8279,6.911,0.944350927,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,5,ISSEKE/EDEKE C.P.S,5.8343,6.9026,0.773614665,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,6,AMICHI VILLAGE SQUARE I,5.8359,6.9118,0.276728793,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,7,OMESKIWUDU VILLAGE SQUARE,5.8358,6.9122,0.322095267,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,8,ISSEKE COMM. P/SCHOOL I,5.8391,6.9024,0.829481468,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,9,UBAHU P/SCHOOL II,5.8391,6.9023,0.839700601,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,10,AMUDO/UMUEZE P/SCHOOL II,5.8391,6.9022,0.849940834,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,11,ISSEKE / EDEKE PRY. SCHOOL,5.8398,6.9149,0.734080977,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,12,ISSEKE COMM. P/SCHOOL II,5.8399,6.915,0.749408467,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,13,AMICHI VILLAGE SQUARE II,5.8452,6.907,1.030265307,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,14,AMUDO/UMUEZE P/SCHOOL III,5.8462,6.9191,1.549267519,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,06 - ISSEKE,15,EKE ISSEKE MORDEN MARKET,5.8463,6.919,1.549581953,06---isseke-c1,coord-06---isseke-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,1,UBAHUEKWEM C.P.S I,5.8526,6.8606,4.009489785,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,2,AKWA C.S.S,5.8523,6.8603,3.987040895,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,3,AFOR IGWE P/S I,5.8585,6.8281,0.521310779,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,4,NKWOGBE P/S I,5.8585,6.828,0.515923844,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,5,AKWA P/S I,5.8702,6.8313,1.045848508,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,6,UBAHUEKWEM P/S,5.8704,6.8314,1.070362392,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,7,OGBOLO PREMIER SCHOOL I,5.8461,6.826,1.831935451,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,8,UBAHUEKWEM C.P.S II,5.8458,6.826,1.865290723,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,9,NKWOGBE P/S II,5.8419,6.8243,2.304490764,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,10,UBAHUEKWEM COMM. PRIMARY SCHOOL I,5.8706,6.8217,0.99947232,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,11,UBAHUEKWEM COMM. PRIMARY SCHOOL II,5.8833,6.8204,2.379923543,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,12,AFOR IGWE P/S II,5.8837,6.8205,2.420335038,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,13,OGBOLO PREMIER SCHOOL II,5.8708,6.8044,2.534278921,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,14,AKWA P/S II,5.871,6.8042,2.562968673,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,07 - OGBOLO,15,OGBOLO PRIMARY SCHOOL,5.8629,6.7993,2.92779517,07---ogbolo-c1,coord-07---ogbolo-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,1,UMUHU HALL,5.9436,6.8473,2.546679791,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,2,OBOM ISIEHI VILLAGE SQUARE,5.9356,6.8563,2.445491337,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,3,OBOM UBAHUAGBUGBA VILLAGE SQUARE I,5.9164,6.8438,0.877618045,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,4,UMUDIAPANI VILLAGE SQUARE,5.9149,6.8487,1.390665523,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,5,OKIJA COMM. SCHOOL,5.9168,6.8405,0.654605341,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,6,UMUEZEDAM VILLAGE HALL,5.9162,6.8393,0.691678836,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,7,EZEGEDEGWU P/SCHOOL,5.9153,6.8391,0.78946964,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,8,UBAHU COMM. SCHOOL,5.9124,6.8434,1.229348581,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,9,UBAHU EZIKE VILLAGE HALL I,5.9119,6.8433,1.275257069,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,10,OBOM ETITE UBAHU HALL,5.9191,6.8329,0.731083959,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,11,IGWUGWUABO VILLAGE HALL,5.922,6.8295,1.010289057,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,12,EZEGEDEGWU VILLAGE SQUARE,5.9197,6.8286,1.148393979,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,13,OBOM UBAHUGBUGBA VILLAGE SQUARE II,5.9198,6.828,1.209908162,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,14,UBAHU EZIKE VILLAGE HALL II,5.9255,6.8261,1.428090117,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,15,IGWUGWUABO VILLAGE SQUARE,5.9144,6.8596,2.483825455,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,17,UMUOKPOROM COMM HALL UBAHU OKIJA,5.9147,6.8599,2.503259704,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,18,OGBENABU CENTRAL SCHOOL OKIJA,5.9352,6.8225,2.282962216,08---okija-i-c1,coord-08---okija-i-c1
04 - ANAMBRA,12 - IHALA,08 - OKIJA I,16,UMUAPANI/UMUEZEDAM VILL HALL,5.9359,6.8226,2.323893918,08---okija-i-c1,coord-08---okija-i-c1
